artistMbid"	"tagname"	"tagcount"	"tagurl"
723f691b-0f83-441f-8909-e4830b7814f2	apocalyptic folk	10	http://www.last.fm/tag/apocalyptic%20folk
723f691b-0f83-441f-8909-e4830b7814f2	dark ambient	6	http://www.last.fm/tag/dark%20ambient
723f691b-0f83-441f-8909-e4830b7814f2	dark folk	3	http://www.last.fm/tag/dark%20folk
723f691b-0f83-441f-8909-e4830b7814f2	darkwave	3	http://www.last.fm/tag/darkwave
723f691b-0f83-441f-8909-e4830b7814f2	military pop	3	http://www.last.fm/tag/military%20pop
723f691b-0f83-441f-8909-e4830b7814f2	experimental	3	http://www.last.fm/tag/experimental
723f691b-0f83-441f-8909-e4830b7814f2	germany	2	http://www.last.fm/tag/germany
723f691b-0f83-441f-8909-e4830b7814f2	neoclassic	2	http://www.last.fm/tag/neoclassic
723f691b-0f83-441f-8909-e4830b7814f2	Cryptofa	2	http://www.last.fm/tag/cryptofa
723f691b-0f83-441f-8909-e4830b7814f2	ambient	2	http://www.last.fm/tag/ambient
723f691b-0f83-441f-8909-e4830b7814f2	Post-Industrial	1	http://www.last.fm/tag/post-industrial
723f691b-0f83-441f-8909-e4830b7814f2	martial music	1	http://www.last.fm/tag/martial%20music
723f691b-0f83-441f-8909-e4830b7814f2	industrial rock	1	http://www.last.fm/tag/industrial%20rock
723f691b-0f83-441f-8909-e4830b7814f2	deutsch	1	http://www.last.fm/tag/deutsch
723f691b-0f83-441f-8909-e4830b7814f2	european	1	http://www.last.fm/tag/european
723f691b-0f83-441f-8909-e4830b7814f2	catholic	1	http://www.last.fm/tag/catholic
723f691b-0f83-441f-8909-e4830b7814f2	neo-folk	1	http://www.last.fm/tag/neo-folk
723f691b-0f83-441f-8909-e4830b7814f2	Von Thronstahl	1	http://www.last.fm/tag/von%20thronstahl
723f691b-0f83-441f-8909-e4830b7814f2	christian	1	http://www.last.fm/tag/christian
723f691b-0f83-441f-8909-e4830b7814f2	not cryptofa	0	http://www.last.fm/tag/not%20cryptofa
723f691b-0f83-441f-8909-e4830b7814f2	dark electro	0	http://www.last.fm/tag/dark%20electro
723f691b-0f83-441f-8909-e4830b7814f2	nazi	0	http://www.last.fm/tag/nazi
723f691b-0f83-441f-8909-e4830b7814f2	traditionalist	0	http://www.last.fm/tag/traditionalist
723f691b-0f83-441f-8909-e4830b7814f2	post-punk	0	http://www.last.fm/tag/post-punk
723f691b-0f83-441f-8909-e4830b7814f2	Gothic	0	http://www.last.fm/tag/gothic
723f691b-0f83-441f-8909-e4830b7814f2	white music for white people	0	http://www.last.fm/tag/white%20music%20for%20white%20people
723f691b-0f83-441f-8909-e4830b7814f2	dark	0	http://www.last.fm/tag/dark
723f691b-0f83-441f-8909-e4830b7814f2	military	0	http://www.last.fm/tag/military
723f691b-0f83-441f-8909-e4830b7814f2	folk noir	0	http://www.last.fm/tag/folk%20noir
723f691b-0f83-441f-8909-e4830b7814f2	deutschland	0	http://www.last.fm/tag/deutschland
723f691b-0f83-441f-8909-e4830b7814f2	impossible for liberals to deal with	0	http://www.last.fm/tag/impossible%20for%20liberals%20to%20deal%20with
723f691b-0f83-441f-8909-e4830b7814f2	cultural terrorism	0	http://www.last.fm/tag/cultural%20terrorism
723f691b-0f83-441f-8909-e4830b7814f2	neo-classical	0	http://www.last.fm/tag/neo-classical
723f691b-0f83-441f-8909-e4830b7814f2	national socialist	0	http://www.last.fm/tag/national%20socialist
723f691b-0f83-441f-8909-e4830b7814f2	cold spring	0	http://www.last.fm/tag/cold%20spring
723f691b-0f83-441f-8909-e4830b7814f2	neo folk	0	http://www.last.fm/tag/neo%20folk
723f691b-0f83-441f-8909-e4830b7814f2	ebm	0	http://www.last.fm/tag/ebm
723f691b-0f83-441f-8909-e4830b7814f2	Europa - The Gates of Heaven	0	http://www.last.fm/tag/europa%20-%20the%20gates%20of%20heaven
723f691b-0f83-441f-8909-e4830b7814f2	1488	0	http://www.last.fm/tag/1488
723f691b-0f83-441f-8909-e4830b7814f2	martial neoclassical	0	http://www.last.fm/tag/martial%20neoclassical
723f691b-0f83-441f-8909-e4830b7814f2	steampunk	0	http://www.last.fm/tag/steampunk
723f691b-0f83-441f-8909-e4830b7814f2	want to see live	0	http://www.last.fm/tag/want%20to%20see%20live
723f691b-0f83-441f-8909-e4830b7814f2	electronic	0	http://www.last.fm/tag/electronic
723f691b-0f83-441f-8909-e4830b7814f2	Ritual	0	http://www.last.fm/tag/ritual
723f691b-0f83-441f-8909-e4830b7814f2	folk	0	http://www.last.fm/tag/folk
723f691b-0f83-441f-8909-e4830b7814f2	Awesome	0	http://www.last.fm/tag/awesome
723f691b-0f83-441f-8909-e4830b7814f2	military darkwave	0	http://www.last.fm/tag/military%20darkwave
723f691b-0f83-441f-8909-e4830b7814f2	rock	0	http://www.last.fm/tag/rock
723f691b-0f83-441f-8909-e4830b7814f2	music that keeps you calm in case you get hit by an anvil and have to spend the night in a hospital next to a smelly old man	0	http://www.last.fm/tag/music%20that%20keeps%20you%20calm%20in%20case%20you%20get%20hit%20by%20an%20anvil%20and%20have%20to%20spend%20the%20night%20in%20a%20hospital%20next%20to%20a%20smelly%20old%20man
723f691b-0f83-441f-8909-e4830b7814f2	darkfolk	0	http://www.last.fm/tag/darkfolk
723f691b-0f83-441f-8909-e4830b7814f2	rechts	0	http://www.last.fm/tag/rechts
723f691b-0f83-441f-8909-e4830b7814f2	Martial Neofolk	0	http://www.last.fm/tag/martial%20neofolk
723f691b-0f83-441f-8909-e4830b7814f2	Neoklassik	0	http://www.last.fm/tag/neoklassik
723f691b-0f83-441f-8909-e4830b7814f2	zommetal	0	http://www.last.fm/tag/zommetal
723f691b-0f83-441f-8909-e4830b7814f2	mineindustrial	0	http://www.last.fm/tag/mineindustrial
723f691b-0f83-441f-8909-e4830b7814f2	Je dirai quelque jour vos naissances latentes	0	http://www.last.fm/tag/je%20dirai%20quelque%20jour%20vos%20naissances%20latentes
723f691b-0f83-441f-8909-e4830b7814f2	Adolf was my father	0	http://www.last.fm/tag/adolf%20was%20my%20father
723f691b-0f83-441f-8909-e4830b7814f2	zigarock	0	http://www.last.fm/tag/zigarock
723f691b-0f83-441f-8909-e4830b7814f2	bombastic	0	http://www.last.fm/tag/bombastic
723f691b-0f83-441f-8909-e4830b7814f2	apocalyptic	0	http://www.last.fm/tag/apocalyptic
723f691b-0f83-441f-8909-e4830b7814f2	from: germany	0	http://www.last.fm/tag/from%3A%20germany
723f691b-0f83-441f-8909-e4830b7814f2	krautrock	0	http://www.last.fm/tag/krautrock
723f691b-0f83-441f-8909-e4830b7814f2	reinhoerenb89	0	http://www.last.fm/tag/reinhoerenb89
723f691b-0f83-441f-8909-e4830b7814f2	Trutzburg Thule	0	http://www.last.fm/tag/trutzburg%20thule
723f691b-0f83-441f-8909-e4830b7814f2	really right winged	0	http://www.last.fm/tag/really%20right%20winged
723f691b-0f83-441f-8909-e4830b7814f2	zimmer34	0	http://www.last.fm/tag/zimmer34
723f691b-0f83-441f-8909-e4830b7814f2	noise	0	http://www.last.fm/tag/noise
723f691b-0f83-441f-8909-e4830b7814f2	Gothic Rock	0	http://www.last.fm/tag/gothic%20rock
723f691b-0f83-441f-8909-e4830b7814f2	Down1	0	http://www.last.fm/tag/down1
723f691b-0f83-441f-8909-e4830b7814f2	cthulhu	0	http://www.last.fm/tag/cthulhu
723f691b-0f83-441f-8909-e4830b7814f2	post industrial	0	http://www.last.fm/tag/post%20industrial
723f691b-0f83-441f-8909-e4830b7814f2	petuh	0	http://www.last.fm/tag/petuh
723f691b-0f83-441f-8909-e4830b7814f2	electro	0	http://www.last.fm/tag/electro
723f691b-0f83-441f-8909-e4830b7814f2	reinhoeren	0	http://www.last.fm/tag/reinhoeren
723f691b-0f83-441f-8909-e4830b7814f2	nazi music	0	http://www.last.fm/tag/nazi%20music
723f691b-0f83-441f-8909-e4830b7814f2	right-wing industrial	0	http://www.last.fm/tag/right-wing%20industrial
723f691b-0f83-441f-8909-e4830b7814f2	govno	0	http://www.last.fm/tag/govno
723f691b-0f83-441f-8909-e4830b7814f2	nazi crap	0	http://www.last.fm/tag/nazi%20crap
723f691b-0f83-441f-8909-e4830b7814f2	German Neofolk	0	http://www.last.fm/tag/german%20neofolk
723f691b-0f83-441f-8909-e4830b7814f2	music I identify with	0	http://www.last.fm/tag/music%20i%20identify%20with
723f691b-0f83-441f-8909-e4830b7814f2	List2	0	http://www.last.fm/tag/list2
723f691b-0f83-441f-8909-e4830b7814f2	metal	0	http://www.last.fm/tag/metal
723f691b-0f83-441f-8909-e4830b7814f2	Godlike	0	http://www.last.fm/tag/godlike
723f691b-0f83-441f-8909-e4830b7814f2	urban neofolk	0	http://www.last.fm/tag/urban%20neofolk
723f691b-0f83-441f-8909-e4830b7814f2	martial industrial neofolk	0	http://www.last.fm/tag/martial%20industrial%20neofolk
723f691b-0f83-441f-8909-e4830b7814f2	alternative	0	http://www.last.fm/tag/alternative
723f691b-0f83-441f-8909-e4830b7814f2	war metal	0	http://www.last.fm/tag/war%20metal
723f691b-0f83-441f-8909-e4830b7814f2	Progressive rock	0	http://www.last.fm/tag/progressive%20rock
723f691b-0f83-441f-8909-e4830b7814f2	Dieselpunk	0	http://www.last.fm/tag/dieselpunk
723f691b-0f83-441f-8909-e4830b7814f2	new wave	0	http://www.last.fm/tag/new%20wave
723f691b-0f83-441f-8909-e4830b7814f2	battle drums	0	http://www.last.fm/tag/battle%20drums
723f691b-0f83-441f-8909-e4830b7814f2	fucking nazi	0	http://www.last.fm/tag/fucking%20nazi
723f691b-0f83-441f-8909-e4830b7814f2	check4later	0	http://www.last.fm/tag/check4later
723f691b-0f83-441f-8909-e4830b7814f2	neoclassical darkwave	0	http://www.last.fm/tag/neoclassical%20darkwave
1533a61d-4744-4339-bdf5-970e2c8e036c	dark electro	100	http://www.last.fm/tag/dark%20electro
1533a61d-4744-4339-bdf5-970e2c8e036c	ebm	92	http://www.last.fm/tag/ebm
1533a61d-4744-4339-bdf5-970e2c8e036c	industrial	73	http://www.last.fm/tag/industrial
1533a61d-4744-4339-bdf5-970e2c8e036c	Harsh EBM	51	http://www.last.fm/tag/harsh%20ebm
1533a61d-4744-4339-bdf5-970e2c8e036c	Aggrotech	50	http://www.last.fm/tag/aggrotech
1533a61d-4744-4339-bdf5-970e2c8e036c	german	11	http://www.last.fm/tag/german
1533a61d-4744-4339-bdf5-970e2c8e036c	electronic	11	http://www.last.fm/tag/electronic
1533a61d-4744-4339-bdf5-970e2c8e036c	electro-industrial	4	http://www.last.fm/tag/electro-industrial
1533a61d-4744-4339-bdf5-970e2c8e036c	terror ebm	3	http://www.last.fm/tag/terror%20ebm
1533a61d-4744-4339-bdf5-970e2c8e036c	germany	2	http://www.last.fm/tag/germany
1533a61d-4744-4339-bdf5-970e2c8e036c	darkwave	2	http://www.last.fm/tag/darkwave
1533a61d-4744-4339-bdf5-970e2c8e036c	Gothic	2	http://www.last.fm/tag/gothic
1533a61d-4744-4339-bdf5-970e2c8e036c	electro	1	http://www.last.fm/tag/electro
1533a61d-4744-4339-bdf5-970e2c8e036c	X-Fusion	1	http://www.last.fm/tag/x-fusion
1533a61d-4744-4339-bdf5-970e2c8e036c	dark	1	http://www.last.fm/tag/dark
1533a61d-4744-4339-bdf5-970e2c8e036c	synthpop	1	http://www.last.fm/tag/synthpop
1533a61d-4744-4339-bdf5-970e2c8e036c	deutsch	1	http://www.last.fm/tag/deutsch
1533a61d-4744-4339-bdf5-970e2c8e036c	aggro-tech	1	http://www.last.fm/tag/aggro-tech
1533a61d-4744-4339-bdf5-970e2c8e036c	deutschland	0	http://www.last.fm/tag/deutschland
1533a61d-4744-4339-bdf5-970e2c8e036c	Home collection	0	http://www.last.fm/tag/home%20collection
1533a61d-4744-4339-bdf5-970e2c8e036c	distorted vocals	0	http://www.last.fm/tag/distorted%20vocals
1533a61d-4744-4339-bdf5-970e2c8e036c	deu	0	http://www.last.fm/tag/deu
1533a61d-4744-4339-bdf5-970e2c8e036c	electro goth	0	http://www.last.fm/tag/electro%20goth
1533a61d-4744-4339-bdf5-970e2c8e036c	electro industrial	0	http://www.last.fm/tag/electro%20industrial
1533a61d-4744-4339-bdf5-970e2c8e036c	Harsh Electro	0	http://www.last.fm/tag/harsh%20electro
1533a61d-4744-4339-bdf5-970e2c8e036c	agressive	0	http://www.last.fm/tag/agressive
1533a61d-4744-4339-bdf5-970e2c8e036c	odkrycia	0	http://www.last.fm/tag/odkrycia
1533a61d-4744-4339-bdf5-970e2c8e036c	All	0	http://www.last.fm/tag/all
1533a61d-4744-4339-bdf5-970e2c8e036c	DarkLight	0	http://www.last.fm/tag/darklight
1533a61d-4744-4339-bdf5-970e2c8e036c	Aggrotech Electro-Industrial	0	http://www.last.fm/tag/aggrotech%20electro-industrial
1533a61d-4744-4339-bdf5-970e2c8e036c	noise	0	http://www.last.fm/tag/noise
1533a61d-4744-4339-bdf5-970e2c8e036c	Post-Industrial	0	http://www.last.fm/tag/post-industrial
1533a61d-4744-4339-bdf5-970e2c8e036c	hellektro	0	http://www.last.fm/tag/hellektro
1533a61d-4744-4339-bdf5-970e2c8e036c	NOT INDUSTRIAL	0	http://www.last.fm/tag/not%20industrial
1533a61d-4744-4339-bdf5-970e2c8e036c	tbm	0	http://www.last.fm/tag/tbm
1533a61d-4744-4339-bdf5-970e2c8e036c	hellectro	0	http://www.last.fm/tag/hellectro
1533a61d-4744-4339-bdf5-970e2c8e036c	aggro	0	http://www.last.fm/tag/aggro
1533a61d-4744-4339-bdf5-970e2c8e036c	better than radiohead	0	http://www.last.fm/tag/better%20than%20radiohead
1533a61d-4744-4339-bdf5-970e2c8e036c	industrial metal	0	http://www.last.fm/tag/industrial%20metal
1533a61d-4744-4339-bdf5-970e2c8e036c	Need to Rate	0	http://www.last.fm/tag/need%20to%20rate
1533a61d-4744-4339-bdf5-970e2c8e036c	electronica	0	http://www.last.fm/tag/electronica
1533a61d-4744-4339-bdf5-970e2c8e036c	Favorite Artists	0	http://www.last.fm/tag/favorite%20artists
1533a61d-4744-4339-bdf5-970e2c8e036c	spotify	0	http://www.last.fm/tag/spotify
1533a61d-4744-4339-bdf5-970e2c8e036c	cyberia	0	http://www.last.fm/tag/cyberia
1533a61d-4744-4339-bdf5-970e2c8e036c	noise ebm	0	http://www.last.fm/tag/noise%20ebm
1533a61d-4744-4339-bdf5-970e2c8e036c	aggro techno	0	http://www.last.fm/tag/aggro%20techno
1533a61d-4744-4339-bdf5-970e2c8e036c	german dark electro	0	http://www.last.fm/tag/german%20dark%20electro
1533a61d-4744-4339-bdf5-970e2c8e036c	hammer geil	0	http://www.last.fm/tag/hammer%20geil
1533a61d-4744-4339-bdf5-970e2c8e036c	darkwave liszaj radio	0	http://www.last.fm/tag/darkwave%20liszaj%20radio
1533a61d-4744-4339-bdf5-970e2c8e036c	braincleaning	0	http://www.last.fm/tag/braincleaning
1533a61d-4744-4339-bdf5-970e2c8e036c	10 stars	0	http://www.last.fm/tag/10%20stars
1533a61d-4744-4339-bdf5-970e2c8e036c	industro	0	http://www.last.fm/tag/industro
1533a61d-4744-4339-bdf5-970e2c8e036c	convince myself	0	http://www.last.fm/tag/convince%20myself
1533a61d-4744-4339-bdf5-970e2c8e036c	ndcbts	0	http://www.last.fm/tag/ndcbts
1533a61d-4744-4339-bdf5-970e2c8e036c	industrial 2	0	http://www.last.fm/tag/industrial%202
1533a61d-4744-4339-bdf5-970e2c8e036c	aggro electrol	0	http://www.last.fm/tag/aggro%20electrol
1533a61d-4744-4339-bdf5-970e2c8e036c	aggro synth	0	http://www.last.fm/tag/aggro%20synth
1533a61d-4744-4339-bdf5-970e2c8e036c	Megamuzon	0	http://www.last.fm/tag/megamuzon
1533a61d-4744-4339-bdf5-970e2c8e036c	checked-uninteresting	0	http://www.last.fm/tag/checked-uninteresting
1533a61d-4744-4339-bdf5-970e2c8e036c	the mechamorphesis	0	http://www.last.fm/tag/the%20mechamorphesis
1533a61d-4744-4339-bdf5-970e2c8e036c	aggrotech - dark electro - harsh ebm	0	http://www.last.fm/tag/aggrotech%20-%20dark%20electro%20-%20harsh%20ebm
1533a61d-4744-4339-bdf5-970e2c8e036c	macaber	0	http://www.last.fm/tag/macaber
1533a61d-4744-4339-bdf5-970e2c8e036c	cyber electro	0	http://www.last.fm/tag/cyber%20electro
1533a61d-4744-4339-bdf5-970e2c8e036c	ysabols aggrotech	0	http://www.last.fm/tag/ysabols%20aggrotech
1533a61d-4744-4339-bdf5-970e2c8e036c	xfusion	0	http://www.last.fm/tag/xfusion
1533a61d-4744-4339-bdf5-970e2c8e036c	Heard of but not heard	0	http://www.last.fm/tag/heard%20of%20but%20not%20heard
1533a61d-4744-4339-bdf5-970e2c8e036c	noise tbm	0	http://www.last.fm/tag/noise%20tbm
1533a61d-4744-4339-bdf5-970e2c8e036c	industrial ambiental	0	http://www.last.fm/tag/industrial%20ambiental
1533a61d-4744-4339-bdf5-970e2c8e036c	bau242	0	http://www.last.fm/tag/bau242
1533a61d-4744-4339-bdf5-970e2c8e036c	its phantastic	0	http://www.last.fm/tag/its%20phantastic
1533a61d-4744-4339-bdf5-970e2c8e036c	Electro-Indus-Gothic	0	http://www.last.fm/tag/electro-indus-gothic
1533a61d-4744-4339-bdf5-970e2c8e036c	phignja	0	http://www.last.fm/tag/phignja
1533a61d-4744-4339-bdf5-970e2c8e036c	noisuf-x	0	http://www.last.fm/tag/noisuf-x
1533a61d-4744-4339-bdf5-970e2c8e036c	psychedelic EBM	0	http://www.last.fm/tag/psychedelic%20ebm
1533a61d-4744-4339-bdf5-970e2c8e036c	death voices	0	http://www.last.fm/tag/death%20voices
1533a61d-4744-4339-bdf5-970e2c8e036c	technodrome	0	http://www.last.fm/tag/technodrome
1533a61d-4744-4339-bdf5-970e2c8e036c	DxSFx	0	http://www.last.fm/tag/dxsfx
1533a61d-4744-4339-bdf5-970e2c8e036c	power noise	0	http://www.last.fm/tag/power%20noise
1533a61d-4744-4339-bdf5-970e2c8e036c	german industrial	0	http://www.last.fm/tag/german%20industrial
1533a61d-4744-4339-bdf5-970e2c8e036c	male vocalists	0	http://www.last.fm/tag/male%20vocalists
1533a61d-4744-4339-bdf5-970e2c8e036c	elektro	0	http://www.last.fm/tag/elektro
1533a61d-4744-4339-bdf5-970e2c8e036c	Harsh	0	http://www.last.fm/tag/harsh
1533a61d-4744-4339-bdf5-970e2c8e036c	cyber	0	http://www.last.fm/tag/cyber
1533a61d-4744-4339-bdf5-970e2c8e036c	Pulp	0	http://www.last.fm/tag/pulp
1533a61d-4744-4339-bdf5-970e2c8e036c	00s	0	http://www.last.fm/tag/00s
1533a61d-4744-4339-bdf5-970e2c8e036c	wtf	0	http://www.last.fm/tag/wtf
1533a61d-4744-4339-bdf5-970e2c8e036c	hateful	0	http://www.last.fm/tag/hateful
1533a61d-4744-4339-bdf5-970e2c8e036c	halloween	0	http://www.last.fm/tag/halloween
1533a61d-4744-4339-bdf5-970e2c8e036c	horror	0	http://www.last.fm/tag/horror
1533a61d-4744-4339-bdf5-970e2c8e036c	synth pop	0	http://www.last.fm/tag/synth%20pop
1533a61d-4744-4339-bdf5-970e2c8e036c	good	0	http://www.last.fm/tag/good
1533a61d-4744-4339-bdf5-970e2c8e036c	powernoise	0	http://www.last.fm/tag/powernoise
1533a61d-4744-4339-bdf5-970e2c8e036c	futurepop	0	http://www.last.fm/tag/futurepop
1533a61d-4744-4339-bdf5-970e2c8e036c	dark ambient	0	http://www.last.fm/tag/dark%20ambient
1533a61d-4744-4339-bdf5-970e2c8e036c	goth	0	http://www.last.fm/tag/goth
1533a61d-4744-4339-bdf5-970e2c8e036c	techno	0	http://www.last.fm/tag/techno
1533a61d-4744-4339-bdf5-970e2c8e036c	dance	0	http://www.last.fm/tag/dance
1533a61d-4744-4339-bdf5-970e2c8e036c	aggressive	0	http://www.last.fm/tag/aggressive
1533a61d-4744-4339-bdf5-970e2c8e036c	likey	0	http://www.last.fm/tag/likey
1533a61d-4744-4339-bdf5-970e2c8e036c	underestimated	0	http://www.last.fm/tag/underestimated
29211ed2-d9be-4098-8185-0982ee0d5478	noise	100	http://www.last.fm/tag/noise
29211ed2-d9be-4098-8185-0982ee0d5478	drone	72	http://www.last.fm/tag/drone
29211ed2-d9be-4098-8185-0982ee0d5478	experimental	60	http://www.last.fm/tag/experimental
29211ed2-d9be-4098-8185-0982ee0d5478	Avant-Garde	30	http://www.last.fm/tag/avant-garde
29211ed2-d9be-4098-8185-0982ee0d5478	noise rock	24	http://www.last.fm/tag/noise%20rock
29211ed2-d9be-4098-8185-0982ee0d5478	ambient	16	http://www.last.fm/tag/ambient
29211ed2-d9be-4098-8185-0982ee0d5478	psychedelic	5	http://www.last.fm/tag/psychedelic
29211ed2-d9be-4098-8185-0982ee0d5478	electronic	5	http://www.last.fm/tag/electronic
29211ed2-d9be-4098-8185-0982ee0d5478	american	4	http://www.last.fm/tag/american
29211ed2-d9be-4098-8185-0982ee0d5478	post-rock	4	http://www.last.fm/tag/post-rock
29211ed2-d9be-4098-8185-0982ee0d5478	New Weird America	4	http://www.last.fm/tag/new%20weird%20america
29211ed2-d9be-4098-8185-0982ee0d5478	Psychedelic noise	4	http://www.last.fm/tag/psychedelic%20noise
29211ed2-d9be-4098-8185-0982ee0d5478	portland	4	http://www.last.fm/tag/portland
29211ed2-d9be-4098-8185-0982ee0d5478	drone ambient	3	http://www.last.fm/tag/drone%20ambient
29211ed2-d9be-4098-8185-0982ee0d5478	H5N1	3	http://www.last.fm/tag/h5n1
29211ed2-d9be-4098-8185-0982ee0d5478	birds	2	http://www.last.fm/tag/birds
29211ed2-d9be-4098-8185-0982ee0d5478	avant noise	2	http://www.last.fm/tag/avant%20noise
29211ed2-d9be-4098-8185-0982ee0d5478	00s	2	http://www.last.fm/tag/00s
29211ed2-d9be-4098-8185-0982ee0d5478	Yellow Swans	2	http://www.last.fm/tag/yellow%20swans
29211ed2-d9be-4098-8185-0982ee0d5478	power electronics	2	http://www.last.fm/tag/power%20electronics
29211ed2-d9be-4098-8185-0982ee0d5478	sound art	1	http://www.last.fm/tag/sound%20art
29211ed2-d9be-4098-8185-0982ee0d5478	post-noise	1	http://www.last.fm/tag/post-noise
29211ed2-d9be-4098-8185-0982ee0d5478	post-drone	1	http://www.last.fm/tag/post-drone
29211ed2-d9be-4098-8185-0982ee0d5478	Mixu Paatelainen	1	http://www.last.fm/tag/mixu%20paatelainen
29211ed2-d9be-4098-8185-0982ee0d5478	ethereal	1	http://www.last.fm/tag/ethereal
29211ed2-d9be-4098-8185-0982ee0d5478	noise-rock	1	http://www.last.fm/tag/noise-rock
29211ed2-d9be-4098-8185-0982ee0d5478	noise-friendly	1	http://www.last.fm/tag/noise-friendly
29211ed2-d9be-4098-8185-0982ee0d5478	bleak	1	http://www.last.fm/tag/bleak
29211ed2-d9be-4098-8185-0982ee0d5478	electro-noise	1	http://www.last.fm/tag/electro-noise
29211ed2-d9be-4098-8185-0982ee0d5478	All	1	http://www.last.fm/tag/all
29211ed2-d9be-4098-8185-0982ee0d5478	animals of many kinds	1	http://www.last.fm/tag/animals%20of%20many%20kinds
29211ed2-d9be-4098-8185-0982ee0d5478	oregon	1	http://www.last.fm/tag/oregon
29211ed2-d9be-4098-8185-0982ee0d5478	industrial noise	1	http://www.last.fm/tag/industrial%20noise
29211ed2-d9be-4098-8185-0982ee0d5478	power noise	1	http://www.last.fm/tag/power%20noise
29211ed2-d9be-4098-8185-0982ee0d5478	Lo-Fi	1	http://www.last.fm/tag/lo-fi
29211ed2-d9be-4098-8185-0982ee0d5478	harsh noise	1	http://www.last.fm/tag/harsh%20noise
29211ed2-d9be-4098-8185-0982ee0d5478	avant garde	1	http://www.last.fm/tag/avant%20garde
29211ed2-d9be-4098-8185-0982ee0d5478	noise music	0	http://www.last.fm/tag/noise%20music
29211ed2-d9be-4098-8185-0982ee0d5478	asciiecho	0	http://www.last.fm/tag/asciiecho
29211ed2-d9be-4098-8185-0982ee0d5478	landscaping with bulbs	0	http://www.last.fm/tag/landscaping%20with%20bulbs
29211ed2-d9be-4098-8185-0982ee0d5478	nocore	0	http://www.last.fm/tag/nocore
29211ed2-d9be-4098-8185-0982ee0d5478	noise ambient	0	http://www.last.fm/tag/noise%20ambient
29211ed2-d9be-4098-8185-0982ee0d5478	Emotional Hardcore	0	http://www.last.fm/tag/emotional%20hardcore
29211ed2-d9be-4098-8185-0982ee0d5478	experimental electronic	0	http://www.last.fm/tag/experimental%20electronic
29211ed2-d9be-4098-8185-0982ee0d5478	noise-punk	0	http://www.last.fm/tag/noise-punk
29211ed2-d9be-4098-8185-0982ee0d5478	Post-Rock Experimental	0	http://www.last.fm/tag/post-rock%20experimental
29211ed2-d9be-4098-8185-0982ee0d5478	various artists	0	http://www.last.fm/tag/various%20artists
29211ed2-d9be-4098-8185-0982ee0d5478	atonal	0	http://www.last.fm/tag/atonal
29211ed2-d9be-4098-8185-0982ee0d5478	avant	0	http://www.last.fm/tag/avant
29211ed2-d9be-4098-8185-0982ee0d5478	pedal noise	0	http://www.last.fm/tag/pedal%20noise
29211ed2-d9be-4098-8185-0982ee0d5478	indie-noise	0	http://www.last.fm/tag/indie-noise
29211ed2-d9be-4098-8185-0982ee0d5478	weirdo noise	0	http://www.last.fm/tag/weirdo%20noise
29211ed2-d9be-4098-8185-0982ee0d5478	instrumental	0	http://www.last.fm/tag/instrumental
29211ed2-d9be-4098-8185-0982ee0d5478	glitch	0	http://www.last.fm/tag/glitch
29211ed2-d9be-4098-8185-0982ee0d5478	atmospheric	0	http://www.last.fm/tag/atmospheric
29211ed2-d9be-4098-8185-0982ee0d5478	Post-Industrial	0	http://www.last.fm/tag/post-industrial
29211ed2-d9be-4098-8185-0982ee0d5478	dark ambient	0	http://www.last.fm/tag/dark%20ambient
29211ed2-d9be-4098-8185-0982ee0d5478	industrial	0	http://www.last.fm/tag/industrial
29211ed2-d9be-4098-8185-0982ee0d5478	Experimental Rock	0	http://www.last.fm/tag/experimental%20rock
29211ed2-d9be-4098-8185-0982ee0d5478	depressing	0	http://www.last.fm/tag/depressing
29211ed2-d9be-4098-8185-0982ee0d5478	superluminal ejaculatory fluid	0	http://www.last.fm/tag/superluminal%20ejaculatory%20fluid
29211ed2-d9be-4098-8185-0982ee0d5478	best played loud	0	http://www.last.fm/tag/best%20played%20loud
29211ed2-d9be-4098-8185-0982ee0d5478	abstract	0	http://www.last.fm/tag/abstract
29211ed2-d9be-4098-8185-0982ee0d5478	d yellow swans	0	http://www.last.fm/tag/d%20yellow%20swans
29211ed2-d9be-4098-8185-0982ee0d5478	wall of sound	0	http://www.last.fm/tag/wall%20of%20sound
29211ed2-d9be-4098-8185-0982ee0d5478	experimental electro-acoustic noise-drone	0	http://www.last.fm/tag/experimental%20electro-acoustic%20noise-drone
29211ed2-d9be-4098-8185-0982ee0d5478	droise	0	http://www.last.fm/tag/droise
29211ed2-d9be-4098-8185-0982ee0d5478	asylum	0	http://www.last.fm/tag/asylum
29211ed2-d9be-4098-8185-0982ee0d5478	indie	0	http://www.last.fm/tag/indie
29211ed2-d9be-4098-8185-0982ee0d5478	explore	0	http://www.last.fm/tag/explore
29211ed2-d9be-4098-8185-0982ee0d5478	no core	0	http://www.last.fm/tag/no%20core
29211ed2-d9be-4098-8185-0982ee0d5478	bands I need to check out	0	http://www.last.fm/tag/bands%20i%20need%20to%20check%20out
29211ed2-d9be-4098-8185-0982ee0d5478	psychedelic drone	0	http://www.last.fm/tag/psychedelic%20drone
29211ed2-d9be-4098-8185-0982ee0d5478	u093sn	0	http://www.last.fm/tag/u093sn
29211ed2-d9be-4098-8185-0982ee0d5478	avantgarde	0	http://www.last.fm/tag/avantgarde
