JB	Drum n Bass	62	http://www.last.fm/tag/drum%20n%20bass
JB	jungle	62	http://www.last.fm/tag/jungle
JB	electronic	37	http://www.last.fm/tag/electronic
JB	dnb	37	http://www.last.fm/tag/dnb
JB	Im Jaebum	12	http://www.last.fm/tag/im%20jaebum
JB	drum and bass artists	12	http://www.last.fm/tag/drum%20and%20bass%20artists
JB	remixer	12	http://www.last.fm/tag/remixer
JB	pra	12	http://www.last.fm/tag/pra
JB	lesser known yet streamable artists	12	http://www.last.fm/tag/lesser%20known%20yet%20streamable%20artists
JB	drum&bass	12	http://www.last.fm/tag/drum%2526bass
JB	tech house	12	http://www.last.fm/tag/tech%20house
JB	drum & bass	12	http://www.last.fm/tag/drum%2B%2526%2Bbass
JB	bass	12	http://www.last.fm/tag/bass
JB	trip-hop	12	http://www.last.fm/tag/trip-hop
JB	american	12	http://www.last.fm/tag/american
JB	club	12	http://www.last.fm/tag/club
JB	composer	12	http://www.last.fm/tag/composer
JB	downtempo	12	http://www.last.fm/tag/downtempo
JB	dance	12	http://www.last.fm/tag/dance
JB	House	12	http://www.last.fm/tag/house
JB	soul	12	http://www.last.fm/tag/soul
JB	ambient	12	http://www.last.fm/tag/ambient
JB	seen live	0	http://www.last.fm/tag/seen%20live
Haiku%20D%27Etat	Hip-Hop	100	http://www.last.fm/tag/hip-hop
Haiku%20D%27Etat	underground hip-hop	58	http://www.last.fm/tag/underground%20hip-hop
Haiku%20D%27Etat	Jazz Hop	53	http://www.last.fm/tag/jazz%20hop
Haiku%20D%27Etat	rap	42	http://www.last.fm/tag/rap
Haiku%20D%27Etat	hip hop	37	http://www.last.fm/tag/hip%20hop
Haiku%20D%27Etat	hiphop	10	http://www.last.fm/tag/hiphop
Haiku%20D%27Etat	underground hip hop	8	http://www.last.fm/tag/underground%20hip%20hop
Haiku%20D%27Etat	project blowed	8	http://www.last.fm/tag/project%20blowed
Haiku%20D%27Etat	abstract hip hop	7	http://www.last.fm/tag/abstract%20hip%20hop
Haiku%20D%27Etat	underground rap	7	http://www.last.fm/tag/underground%20rap
Haiku%20D%27Etat	instrumental hip hop	7	http://www.last.fm/tag/instrumental%20hip%20hop
Haiku%20D%27Etat	chill	7	http://www.last.fm/tag/chill
Haiku%20D%27Etat	west coast	7	http://www.last.fm/tag/west%20coast
Haiku%20D%27Etat	Real hip-hop	7	http://www.last.fm/tag/real%20hip-hop
Haiku%20D%27Etat	Abstract Rude	5	http://www.last.fm/tag/abstract%20rude
Haiku%20D%27Etat	Aceyalone	5	http://www.last.fm/tag/aceyalone
Haiku%20D%27Etat	los angeles	5	http://www.last.fm/tag/los%20angeles
Haiku%20D%27Etat	hip-hop and rap	5	http://www.last.fm/tag/hip-hop%20and%20rap
Haiku%20D%27Etat	alternative	5	http://www.last.fm/tag/alternative
Haiku%20D%27Etat	singer-songwriter	5	http://www.last.fm/tag/singer-songwriter
Haiku%20D%27Etat	french hip-hop	5	http://www.last.fm/tag/french%20hip-hop
Haiku%20D%27Etat	french	5	http://www.last.fm/tag/french
Haiku%20D%27Etat	Avant-Urb	5	http://www.last.fm/tag/avant-urb
Haiku%20D%27Etat	jazz n beats	3	http://www.last.fm/tag/jazz%20n%20beats
Haiku%20D%27Etat	rock argento	3	http://www.last.fm/tag/rock%20argento
Haiku%20D%27Etat	mike patton	3	http://www.last.fm/tag/mike%20patton
Haiku%20D%27Etat	mikah 9	3	http://www.last.fm/tag/mikah%209
Haiku%20D%27Etat	banned	3	http://www.last.fm/tag/banned
Haiku%20D%27Etat	p-funk	3	http://www.last.fm/tag/p-funk
Haiku%20D%27Etat	Supergroup	3	http://www.last.fm/tag/supergroup
Haiku%20D%27Etat	underground	3	http://www.last.fm/tag/underground
Haiku%20D%27Etat	soul	3	http://www.last.fm/tag/soul
Haiku%20D%27Etat	SF Bay Area	3	http://www.last.fm/tag/sf%20bay%20area
